Date,BoardNo,SpotPrice,FuturePrice
0,0,2227,-1
0,0,2226,-1
0,0,2217,-1
0,0,2210,-1
0,0,2216,-1
0,0,2231,-1
0,0,2228,-1
0,0,2236,-1
0,0,2236,-1
0,0,2251,-1
0,0,2280,-1
0,0,2272,-1
0,0,2266,-1
0,0,2250,-1
0,0,2221,-1
0,0,2199,-1
0,0,2192,-1
0,0,2185,-1
0,0,2147,-1
0,0,2146,-1
0,0,2170,-1
0,0,2139,-1
0,0,2112,-1
0,0,1981,-1
0,0,2041,-1
0,0,2093,-1
0,0,2131,-1
0,0,2097,-1
0,0,2074,-1
0,0,2070,-1
0,0,2065,-1
0,0,2092,-1
0,0,2115,-1
0,0,2132,-1
0,0,2123,-1
0,0,2115,-1
0,0,2112,-1
0,0,2117,-1
0,0,2114,-1
0,0,2103,-1
0,0,2105,-1
0,0,2105,-1
0,0,2142,-1
0,0,2172,-1
0,0,2178,-1
0,0,2181,-1
0,0,2181,-1
0,0,2184,-1
0,0,2202,-1
